	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740902.1	WP_002740804.1	WP_002740724.1	WP_078313319.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002741071.1	WP_002740041.1	WP_230456805.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_001052314.1	WP_002115474.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_198288176.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009529.1	WP_003009523.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004434686.1	WP_004434935.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450690.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_004450670.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_244266170.1	WP_016560457.1	WP_000980525.1	WP_000653659.1	WP_017214689.1	WP_020981249.1	WP_001256699.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108488.1	WP_002108487.1	WP_002108506.1	WP_002108485.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000580577.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_002108484.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280040.1	WP_237578348.1	WP_004280867.1	WP_004280058.1	WP_100224632.1	WP_020780101.1	WP_011669928.1	WP_004779589.1	WP_004779550.1	WP_011669929.1	WP_004779559.1	WP_000361605.1	WP_000699347.1	WP_000808025.1	WP_000623952.1	WP_000208484.1	WP_000373631.1	WP_000673831.1	WP_000723077.1	WP_000853941.1	WP_000824284.1	WP_001055393.1	WP_000125000.1	WP_000950837.1	WP_002102575.1	WP_000952994.1	WP_000721297.1	WP_000358359.1	WP_000703222.1	WP_000513413.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462134.1_62	WP_004462133.1_63	WP_004462126.1_69	WP_004462125.1_70	WP_004478059.1_71	WP_016551793.1_72	WP_016551804.1_73	WP_004477829.1_74	WP_004462889.1_79	WP_004477915.1_81	WP_061208429.1	WP_061209096.1	WP_228039699.1	WP_061209098.1	WP_228008733.1	WP_061208037.1	True_serogroup	class
202201149	100	99.18	98.638	99.032	0	25.06051582	22.81898993	0	30.67130671	29.10474627	31.977	0	20.99641281	0	21.40052918	15.43604027	66.77943051	98.582	0	27.40413702	31.68982394	33.65044762	0	0	89.057	86.364	28.73985882	0	32.15294985	0	70.42220657	27.57786571	52.54210169	38.2355049	30.13253642	17.24725705	23.67156522	53.10735593	0	22.0735786	29.26829268	29.10447761	0	29.68487562	0	0	23.2557907	62.99048039	75.41396409	26.69759251	39.23679564	0	20.748	41.95365517	36.53859375	30.02440678	45.67489273	51.95182583	95.019	94.697	66.27919961	96.48268844	96.939	82.667	90.93643505	98	96.606	88.506	70.69498489	97.89771171	68.87755357	100	99.753	99.724	100	99.73	97.808	28.21563485	71.08410843	24.69723971	41.08990985	98.283	0	30.94198206	27.7774359	29.71578295	42.538247	9.964972028	25.89939568	0	0	0	0	0	28.92609917	0	38.65230496	0	0	15.614701	38.2354902	0	29.81915964	26.58198312	31.42363993	0	0	0	0	40.14859851	0	0	0	0	0	0	52.09412563	30.57140286	0	0	20.43341176	0	0	28.6145	36.82622754	0	0	43.74971875	34.41816744	0	44.67364948	27.58591379	0	0	0	50.64964156	0	0	14.0806092	0	0	0	0	0	0	0	11.92500852	0	0	0	26.20870229	0	0	Pomona	2
d25	100	33.60637158	36.7843733	37.41945806	0	0	22.65091946	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.62693559	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	17.24725705	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	29.16695455	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	19.33068773	99.708	100	100	100	95.23809524	100	22.61306533	25.14312857	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	11.75459114	0	12.02616145	0	28.24403053	0	0	Sejroe	3
202102992	70.75439623	98.634	99.183	99.677	0	24.81728467	27.01355201	0	28.43484984	27.61164179	32.55821221	0	23.13135943	0	24.12432296	15.43645638	70.16908475	86.879	0	27.40413702	30.98630282	32.38087619	0	0	90.566	87.013	23.36151261	0	32.15294985	0	70.89221127	27.81807194	52.54210169	54.65671569	29.80098675	24.04629187	23.9133913	53.10735593	0	21.23730936	29.26829268	29.10447761	16.12908602	0	0	0	22.92329568	63.23544118	75.69051105	26.69759251	37.8746485	0	0	41.95365517	36.53859375	29.78247458	46.0202699	51.95182583	95.785	94.697	66.47257364	95.98037688	96.684	83.667	91.23851964	97.6	96.38	88.889	75.529	98.1981982	99.745	100	100	100	99.516	99.73	99.452	29.04553942	76.506	24.69723971	41.08990985	98.14	0	30.49377578	30.34182051	31.0073385	0	14.3358042	25.89939568	0	0	21.75935185	0	0	31.40542149	30.25490446	39.71591489	0	0	15.28237874	39.70544118	0	29.81915964	27.00394937	0	0	0	0	0	18.21546468	0	0	0	0	0	0	52.26142714	30.57140286	0	0	22.29129412	0	0	28.6145	37.12551497	0	0	44.14109375	33.95333953	0	45.36049485	39.51195259	0	0	0	50.64964156	0	0	13.79312644	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.42774046	0	0	Pomona	2
acsbra_2020	72.64116981	29.23477596	32.42500817	88.71	0	37.9566399	26.67767114	0	29.39311821	0	31.68630523	0	22.42015302	0	24.12432296	20.47004027	0	84.043	0	37.01953125	0	32.38087619	0	0	98.868	58.11659416	23.36137311	0	31.85853982	0	37.08940845	36.21131415	43.50262147	26.47096078	43.04606623	24.54381095	33.81638647	41.8079548	0	21.23730936	30.732	0	0	0	0	0	19.26887043	36.27469118	80.66345304	33.72329977	35.42215531	0	76.87105102	80.45943103	78.36492548	62.4695109	44.63692042	51.05135135	96.935	95.455	40.89143411	57.11859296	80.102	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	17.41756757	29.08125	40.80451724	36.54327901	80.3863232	29.29745763	0	0	28.21563485	99.398	14.04347942	74.63339203	0	0	31.83881166	30.34182051	24.54787597	0	15.03498776	22.30242686	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.72529412	0	29.51846386	21.09702532	0	0	0	0	0	44.23791822	0	0	0	0	0	0	50.25144054	49.429	0	0	21.672	0	0	28.6145	36.82622754	0	0	44.14109375	33.95333953	0	62.8861512	44.10883333	0	0	0	85.19512987	0	0	14.36786207	0	0	7.581987705	0	0	0	0	11.07311414	0	0	0	24.68181679	0	0	Australis	2
148260	72.64116981	33.60671585	36.51189646	87.097	0	37.9566399	26.67767114	0	29.71286901	26.86525373	31.39493023	0	22.42015302	0	24.12432296	20.47004027	72.54269831	83.688	0	37.01953125	30.98623239	32.38087619	0	0	98.868	87.987	23.19327059	0	31.85853982	0	70.89221127	36.21131415	43.50262147	26.47096078	43.04606623	24.70988226	33.81638647	41.8079548	0	21.23730936	30.732	29.10474627	0	0	0	0	19.26887043	36.27469118	81.49211326	33.72329977	38.96453951	0	76.87105102	80.45943103	78.6055024	62.4695109	44.63692042	51.05135135	96.552	95.455	40.69727132	57.11859296	80.102	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	17.41756757	29.08125	40.80451724	36.54327901	81.76749724	29.29745763	0	0	29.04587552	99.398	14.04347942	75.052	0	0	31.83881166	30.34182051	30.74911628	0	15.03498776	23.98060192	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.23522059	0	29.51846386	26.58253165	0	0	0	0	0	42.37934572	0	0	0	0	0	0	50.25144054	49.429	0	0	20.12341486	0	0	28.6145	36.52694012	0	0	44.14109375	33.48851163	0	62.8861512	44.10883333	0	0	0	85.71428571	0	0	14.3677069	0	0	7.786772541	0	0	0	0	12.77694037	0	0	0	24.68181679	0	0	Australis	2
202100064	75.47171698	34.1532623	34.60466485	36.77419355	0	0	25.83892617	0	29.39329073	26.11904478	64.2445436	34.54512208	20.6405694	0	94.942	92.617	89.831	76.241	0	0	30.98623239	33.96832063	0	0	32.83027925	0	28.73936134	53.48813953	58.70230088	11.97297808	0	0	27.11868927	0	0	22.55381426	0	24.29369492	0	21.07015385	0	28.35853731	0	30.18260365	0	0	70.43195349	0	32.87264917	0	38.41986921	35.443	0	20.11494253	0	0	0	27.92791892	0	32.19742803	0	53.43370184	75.00038265	0	33.23224169	27.60028	18.09952941	36.39800766	25.68015408	17.11725526	0	23.56303448	0	32.87313536	0	0	0	27.38551867	27.71113855	0	0	0	0	45.29169955	26.92307692	22.48078036	42.36666381	9.965057692	27.09841727	0	0	23.14833333	0	23.69675829	30.16513636	0	32.97878723	0	24.40246416	27.57468439	37.25507353	0	74.398	35.44299156	32.57002782	0	0	0	0	52.04488848	0	0	0	0	0	0	75.87973199	53.42893714	0	46.55854251	32.81700929	50.08198522	34.21974419	86.145	78.144	77.9788601	43.93628375	82.422	85.5814186	0	0	16.95429741	79.221	0	0	87.53279221	81.624	94.286	81.897	67.21882119	0	10.86046721	0	32.78963295	0	82.684	79.72724532	84.64097059	91.43347611	84.31330719	77.354	88.8055398	92.593	Tarassovi	4
200801925	71.69816981	33.05964481	34.87754768	36.12892903	0	0	26.84550503	0	28.43484984	27.61164179	35.17451163	0	22.77609964	0	23.73547471	29.53032886	70.50880678	87.234	0	0	30.98630282	32.38087619	0	0	32.45257358	0	23.19327059	0	39.233	34.06439966	0	0	26.55362712	0	0	24.04629187	0	23.72844068	0	21.23730936	0	29.10447761	0	43.11808955	0	29.37193548	31.894	0	35.35927072	0	38.96453951	0	0	0	0	0	0	0	31.80091954	29.54526515	0	20.93798325	32.14279337	0	28.09622356	27.99978	27.60220362	36.01489272	0	17.71756757	0	25.86213793	0	32.32082873	0	12.70261622	0	28.63113693	0	0	0	0	98.061	95.9642287	91.87988889	97.674	98.285	93.706	93.525	88.406	95.055	82.87	0	0	88.843	90.446	95.745	95.595	62.11652048	86.71118605	88.235	90.833	91.566	85.65405907	93.78026187	0	36.71480676	0	84.76224286	21.93300372	0	0	40.00011429	0	91.30481159	89.625	22.2779397	25.42857143	0	0	22.29129412	0	0	72.59	38.02350299	0	0	44.14109375	33.95333953	0	0	39.51195259	0	13.13426866	0	9.610316883	0	0	22.41351724	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	27.73496183	0	0	Mini	3
lt2116	75.47171698	20.76481967	22.61587193	35.80633871	0	0	25.83892617	0	30.67128435	26.86525373	64.2445436	29.61034286	20.64069395	0	95.331	89.59765772	90.508	76.241	0	0	30.28183099	18.09522222	0	0	77.358	0	29.07606723	54.0054522	59.58735398	0	0	0	27.11868927	13.48039216	0	22.55405804	0	24.29369492	0	20.90276923	0	27.61232836	0	29.85041459	0	0	68.43856478	0	31.76783978	0	24.25095368	35.443	0	0	0	0	0	28.82875676	0	31.06037879	0	53.43370184	75.25507653	0	34.7436858	27.60028	8.823384615	36.01547893	26.58630211	17.71757357	15.30600765	23.56303448	0	32.87313536	0	0	0	28.21612033	27.71114458	0	0	0	0	44.39486099	26.92265385	22.48078036	42.88141338	9.615515734	27.3383789	0	0	23.14833333	0	45.4979763	29.75243802	0	34.04271277	0	10.92148464	27.24232558	36.765	0	75	35.44272152	31.91450082	0	0	0	0	42.37934572	0	0	0	0	0	0	75.87973199	53.42893714	0	46.55854251	32.81700929	42.36433169	35.54823588	86.446	78.443	77.4615544	44.16514874	83.203	86.04605581	0	0	10.34491379	78.788	0	0	89.35076104	81.197	93.766	81.609	68.54263245	0	0	0	27.73260196	0	83.117	79.55718228	83.00690196	68.86326194	86.27440523	76.845	72.38826866	92.963	Tarassovi	4
202102997	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.20318644	84.043	0	72.83649038	99.296	96.50793651	99.641	98.606223	19.24529811	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.69228338	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	26.906	25.21333333	27.13203101	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	36.17068085	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	23.04856506	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	21.672	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
a_bt_ho907	100	33.60637158	36.7843733	32.90308387	0	0	22.65091946	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.62693559	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	17.24725705	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	29.16695455	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	23.0482974	99.708	100	100	100	95.23809524	100	22.61306533	25.14312857	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	11.75459114	0	12.02616145	0	28.24403053	0	0	Sejroe	3
200202130	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.20318644	84.043	0	72.83649038	99.296	96.50793651	99.82	98.606223	27.92464906	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.69164578	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	26.906	25.21333333	27.13203101	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	36.17068085	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	23.04856506	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	21.672	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
a75	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0	29.39311821	38.80632836	80.814	85.45488831	55.16	0	87.93736965	81.544	72.88122034	84.043	100	100	100	96.50793651	100	100	100	0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0	32.87264917	62.99780796	39.23679564	37.1306962	0	0	0	35.10938015	0	0	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	0	29.30557704	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	29.55754144	27.60319855	0	0	28.21563485	0	0	13.62700839	0	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0	26.37851799	0	0	21.29652778	0	0	29.7517686	30.89178344	36.17068085	0	10.75085324	27.57447508	38.72529412	0	73.494	29.1138481	42.22579051	0	0	0	57.30185397	44.23791822	0	0	0	0	0	0	22.44572864	30.8568	0	36.03230769	21.672	13.79320525	0	83.434	66.16785629	61.65832383	0	44.14109375	33.48851163	0	0	17.81613793	0	0	0	85.71428571	41.45291453	0	37.93089943	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.63149364	32.83557463	0	Canicola	1
200112227	100	33.06047541	36.51189646	36.77419355	0	0	22.65091946	0	31.30977636	29.10474627	35.75567442	0	21.35225623	0	23.73547471	29.53032886	0	99.645	0	0	31.68982394	33.65044762	0	0	33.20712453	0	28.73936134	0	39.233	0	0	0	26.55362712	0	0	17.24725705	0	23.72908475	0	21.90662207	0	29.10447761	0	43.11808955	0	0	31.894	0	33.42498619	0	38.96453951	0	20.748	20.11459195	0	0	0	0	31.80091954	31.81775758	0	20.77037186	33.9290051	0	28.39864048	27.60028	17.87315385	37.16505747	0	17.41774174	0	22.98850575	0	29.83420994	0	0	0	28.21563485	0	0	0	0	96.953	95.9642287	93.16287607	98.45	98.285	93.531	93.765	83.76811594	0	38.42598148	0	0	36.77645041	0	38.65230496	0	0	85.71383721	88.725	90.833	91.867	85.65405907	38.95286579	0	44.928	0	82.53977619	36.80308922	98.83	99.448	99.524	75.00036066	0	0	22.27809045	24.85693714	0	0	23.52920433	0	0	73.193	38.62229042	0	0	43.74971875	34.41816744	0	0	12.93107759	0	13.13426866	0	8.831181818	0	0	22.41351724	0	0	0	0	0	0	0	11.92500852	0	0	0	25.95381679	0	0	Sejroe	3
duyster-boelhouwer	70.75439623	98.907	99.183	99.677	0	24.57405353	27.01355201	0	28.43484984	27.61164179	32.55821221	0	23.13135943	0	24.12432296	15.10055034	69.83013559	87.234	77.688	26.20191106	30.98630282	32.38087619	0	0	90.189	0	23.36151261	0	32.15294985	0	70.89221127	26.85870504	97.175	22.54921078	30.13253642	24.04629187	23.67163043	75.14106215	74.393531	21.23730936	30.24421463	29.10447761	16.12908602	0	0	0	23.2557907	82.35324755	33.14881768	25.76147541	38.96453951	0	19.72779592	40.80491379	36.53804808	28.57179661	46.36663668	51.95182583	95.785	94.697	90.5040562	96.14781407	96.684	83.667	90.93643505	97.6	96.38	88.889	75.529	16.21595195	22.19395918	54.023	65.92581728	31.49168785	93.462	18.64858649	99.452	79.253	76.506	25.18148184	41.71950524	0	0	28.2509417	30.34182051	31.0073385	0	14.3358042	25.89939568	0	0	21.75935185	0	0	31.40542149	30.25490446	39.71591489	0	0	15.28237874	38.23522059	0	29.81915964	27.00394937	0	0	0	0	0	14.4981487	0	0	0	0	0	0	52.42872864	30.57140286	0	0	22.29129412	0	0	28.6145	37.12551497	0	0	44.14109375	33.95333953	0	45.01707216	39.51195259	0	0	0	50.64964156	0	0	14.65527874	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.42774046	0	0	Grippotyphosa	2
202202802	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	57.62680678	84.043	0	72.83649038	99.296	96.50793651	99.82	98.606223	98.868	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.69228338	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	31.83809865	25.21333333	27.13203101	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	36.17068085	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	23.04856506	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	21.672	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
fmas_ap6	72.64116981	95.628	95.368	93.548	94.444	37.71328467	41.77872483	0	90.096	88.06	80.233	86.49372987	55.872	0	87.93736965	82.215	72.88122034	84.397	0	53.36561538	35.91537324	32.38087619	0	98.606223	98.868	0	97.647	54.78018605	54.57237758	12.47873356	70.89221127	58.27316547	26.55362712	20.83354657	42.38445695	40.13265672	100	22.59885876	0	41.97311037	89.75596341	80.597	76.344	0	24.27967078	11.5451511	68.77067774	30.3924902	32.87264917	51.05374707	79.29180926	37.55265823	0	0	28.36538462	32.9299322	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.30557704	26.39988	25.79201357	34.86576628	0	17.41756757	24.74507653	23.56287931	29.87698519	30.93875414	27.36060533	0	0	28.21563485	0	24.69765617	11.11124528	0	41.55132687	31.83881166	25.21333333	30.74911628	0	9.440505245	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	39.71591489	0	23.03799147	30.89704319	38.23522059	0	73.795	29.1138481	0	0	0	0	57.46007143	27.13742751	0	0	0	0	0	0	22.44572864	30.57094286	0	36.84246559	21.672	13.95755501	0	83.434	65.56929341	61.65832383	0	44.14109375	33.48851163	0	0	33.18932184	0	0	0	85.71428571	41.88057692	0	38.21851149	0	0	11.27036885	0	0	0	35.49806061	15.67297615	0	0	0	64.37618321	32.33787065	0	Pyrogenes	1
56180	75.47171698	91.803	88.556	90.323	0	23.35795377	22.98643792	0	30.35131629	26.11974627	31.97671221	0	22.41978648	0	0	22.48337248	76.94875254	79.433	78.763	27.16326442	28.87288732	33.01572698	0	0	33.20712453	0	28.23526387	0	32.44863717	0	0	26.37913669	81.35575141	23.28478922	30.79464901	17.24725705	24.15474396	75.141	74.12373046	18.22759866	30.73123902	27.6123806	0	28.68970149	0	0	31.22956811	84.55888235	30.93919337	25.99537237	38.96453951	0	0	47.70153448	36.29764904	29.29772397	45.67489273	51.35142342	98.851	96.97	44.18585659	81.40715243	97.704	96.667	96.375	99.2	95.701	98.084	87.613	17.41774174	27.80620408	55.172	65.18554074	31.76775414	80.63	15.40525946	90.137	82.57220747	70.482	26.39200969	25.78604612	0	0	18.38548879	27.35025641	25.06487339	43.05299657	10.31454545	26.13915108	0	0	0	0	26.54025592	28.92603719	0	37.94305674	0	0	15.28250831	36.27455882	0	29.81915964	26.16020253	31.58706383	0	0	0	0	40.89225279	0	0	0	0	0	0	52.93162312	31.14265714	0	0	20.43341176	0	0	27.71063554	37.72491018	0	0	44.5315	34.8839907	0	44.33021649	18.24726149	0	0	0	99.74	0	0	13.79312644	0	0	0	0	0	0	0	11.24365417	0	0	0	25.69974046	0	0	Grippotyphosa	2
201801162	72.64116981	95.355	95.64	93.871	0	25.06051582	26.67767114	0	29.71286901	27.61166418	31.39553779	0	22.42015302	0	24.12432296	20.47004027	72.54269831	84.397	0	26.44252644	30.98623239	32.38087619	0	0	98.868	87.662	23.36137311	0	32.44846018	0	70.89221127	27.33841966	80.79105085	22.54908333	29.80099338	24.54381095	22.94686957	80.79105085	0	21.23730936	32.19497561	28.35853731	0	0	0	0	19.26887043	82.59788971	80.93886188	25.76073302	38.96453951	0	0	44.82763218	37.74	28.81341404	45.67489273	49.84968468	96.935	95.455	90.116	92.29514238	95.918	83	90.03	97.6	95.701	91.954	72.50739577	17.41756757	25.76579082	54.598	64.69122963	80.38712983	88.862	13.78371892	0	28.21563485	98.494	26.39202663	42.34775681	0	0	26.906	30.76888034	25.58114729	0	15.55964161	26.37851799	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.23522059	0	29.51846386	26.58253165	0	0	0	0	0	43.49424535	0	0	0	0	0	0	51.75884757	30.57094286	0	0	21.672	0	0	28.6145	36.82634731	0	0	44.14109375	33.48851163	0	43.9865945	40.23	0	0	0	85.71428571	0	0	14.3677069	0	0	11.27036885	0	0	0	0	11.24365417	0	0	0	24.68181679	0	0	Autumnalis	2
178122	72.64116981	33.06036885	36.23941962	35.80629677	0	0	26.67767114	0	29.39311821	27.61166418	35.75567442	0	22.42015302	0	22.56789105	27.51698658	72.54269831	84.043	0	0	30.98623239	32.38087619	0	0	32.0757283	0	23.36137311	0	39.233	32.37731872	70.89221127	0	26.55362712	0	0	24.54381095	0	22.59885876	0	21.23730936	0	28.35853731	0	43.44895522	0	29.71113922	32.55772425	0	34.80632044	0	39.23679564	0	0	0	0	0	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.00347432	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	31.76787293	0	14.3244973	0	16.18244813	0	0	0	0	100	99.552	100	100	100	100	100	99.71	100	100	82.29467869	99.526	99.587	99.682	100	100	100	95.34883721	99.51	100	99.699	99.578	91.48961047	0	36.71480676	0	90.952	40.89234201	0	0	40.0003619	0	79.50263768	90.949	22.44572864	25.14312857	0	0	21.672	10.67344828	0	74.096	38.3233982	0	0	44.14109375	33.48851163	0	0	12.50013793	0	12.83585075	0	19.22097403	0	0	22.9887069	0	0	7.786772541	0	0	0	0	11.24365417	0	11.36755519	0	28.24403053	0	0	Hebdomadis	3
